user_id,profile,date,day_index,total_capacity_gb,used_gb,free_gb,used_pct,photos_gb,videos_gb,apps_gb,documents_gb,system_gb,other_gb,daily_delta_gb,cleanup_event
U028,cleaner,2024-10-05,278,256.0,35.2421,220.7579,13.766,6.5652,6.0662,4.8621,3.9761,12.8202,0.9523,0.5311,0
U028,cleaner,2024-10-06,279,256.0,35.7276,220.2724,13.956,6.6827,6.3875,4.8794,3.9911,12.8254,0.9615,0.4855,0
U028,cleaner,2024-10-07,280,256.0,36.0484,219.9516,14.081,6.7688,6.5574,4.909,4.0109,12.8265,0.9757,0.3208,0
U028,cleaner,2024-10-08,281,256.0,36.337,219.663,14.194,6.8369,6.7129,4.9396,4.0229,12.8309,0.9938,0.2886,0
U028,cleaner,2024-10-09,282,256.0,36.7124,219.2876,14.341,6.9617,6.9091,4.9497,4.0435,12.8353,1.0131,0.3754,0
U028,cleaner,2024-10-10,283,256.0,37.0531,218.9469,14.474,7.0814,7.0671,4.9678,4.0632,12.8373,1.0363,0.3407,0
U028,cleaner,2024-10-11,284,256.0,37.2955,218.7045,14.569,7.2103,7.1362,4.9678,4.0704,12.8404,1.0704,0.2424,0
U028,cleaner,2024-10-12,285,256.0,37.7399,218.2601,14.742,7.3418,7.3757,5.0027,4.0902,12.8404,1.0892,0.4444,0
U028,cleaner,2024-10-13,286,256.0,38.1088,217.8912,14.886,7.4525,7.5904,5.0265,4.0947,12.8421,1.1025,0.3689,0
U028,cleaner,2024-10-14,287,256.0,38.4114,217.5886,15.004,7.5795,7.69,5.0513,4.122,12.8451,1.1234,0.3026,0
U028,cleaner,2024-10-15,288,256.0,38.6481,217.3519,15.097,7.6562,7.799,5.0789,4.1303,12.8471,1.1365,0.2367,0
U028,cleaner,2024-10-16,289,256.0,38.9244,217.0756,15.205,7.7476,7.9167,5.0957,4.1466,12.8521,1.1657,0.2763,0
U028,cleaner,2024-10-17,290,256.0,39.2833,216.7167,15.345,7.8535,8.0939,5.1343,4.1549,12.8554,1.1914,0.3589,0
U028,cleaner,2024-10-18,291,256.0,39.5349,216.4651,15.443,7.9379,8.2071,5.158,4.1682,12.8591,1.2046,0.2516,0
U028,cleaner,2024-10-19,292,256.0,39.8409,216.1591,15.563,8.122,8.2774,5.1842,4.1742,12.8612,1.2219,0.306,0
U028,cleaner,2024-10-20,293,256.0,40.4395,215.5605,15.797,8.3175,8.6489,5.1842,4.1857,12.8645,1.2387,0.5986,0
U028,cleaner,2024-10-21,294,256.0,40.7845,215.2155,15.931,8.4622,8.7928,5.2118,4.2041,12.8671,1.2465,0.345,0
U028,cleaner,2024-10-22,295,256.0,41.1108,214.8892,16.059,8.5187,8.9842,5.2436,4.2216,12.8698,1.2729,0.3263,0
U028,cleaner,2024-10-23,296,256.0,41.501,214.499,16.211,8.6419,9.1885,5.2772,4.2458,12.8748,1.2729,0.3902,0
U028,cleaner,2024-10-24,297,256.0,41.8296,214.1704,16.34,8.7496,9.3674,5.2821,4.2538,12.8805,1.2961,0.3286,0
U028,cleaner,2024-10-25,298,256.0,42.0471,213.9529,16.425,8.8339,9.4524,5.295,4.2645,12.8846,1.3167,0.2175,0
U028,cleaner,2024-10-26,299,256.0,42.281,213.719,16.516,9.0426,9.4524,5.295,4.2841,12.8901,1.3167,0.2339,0
U028,cleaner,2024-10-27,300,256.0,36.8967,219.1033,14.413,7.644,5.9973,5.0897,4.1649,12.8946,1.1061,-5.3843,1
U028,cleaner,2024-10-28,301,256.0,37.2074,218.7926,14.534,7.6813,6.2116,5.1017,4.1783,12.8967,1.1377,0.3107,0
U028,cleaner,2024-10-29,302,256.0,37.5269,218.4731,14.659,7.8208,6.3219,5.1289,4.1979,12.8998,1.1576,0.3195,0
U028,cleaner,2024-10-30,303,256.0,37.8443,218.1557,14.783,7.9329,6.5011,5.1403,4.1979,12.9018,1.1703,0.3174,0
U028,cleaner,2024-10-31,304,256.0,38.1625,217.8375,14.907,8.055,6.6517,5.1612,4.2094,12.9019,1.1833,0.3182,0
U028,cleaner,2024-11-01,305,256.0,38.4675,217.5325,15.026,8.2009,6.7527,5.1802,4.2226,12.9033,1.2078,0.305,0
U028,cleaner,2024-11-02,306,256.0,38.9489,217.0511,15.214,8.5001,6.8722,5.1985,4.238,12.9051,1.2351,0.4814,0
U028,cleaner,2024-11-03,307,256.0,39.4009,216.5991,15.391,8.6235,7.1573,5.2085,4.2546,12.9067,1.2503,0.452,0
U028,cleaner,2024-11-04,308,256.0,39.7244,216.2756,15.517,8.7481,7.2964,5.2229,4.2718,12.9084,1.2768,0.3235,0
U028,cleaner,2024-11-05,309,256.0,40.0446,215.9554,15.642,8.8546,7.4625,5.2307,4.2864,12.9124,1.2981,0.3202,0
U028,cleaner,2024-11-06,310,256.0,40.312,215.688,15.747,8.9409,7.5863,5.2478,4.2966,12.9171,1.3233,0.2674,0
U028,cleaner,2024-11-07,311,256.0,40.7088,215.2912,15.902,9.1163,7.7681,5.2623,4.3102,12.9199,1.3319,0.3968,0
U028,cleaner,2024-11-08,312,256.0,41.0137,214.9863,16.021,9.1994,7.956,5.266,4.3243,12.9224,1.3458,0.3049,0
U028,cleaner,2024-11-09,313,256.0,41.4169,214.5831,16.178,9.3993,8.1001,5.2817,4.3421,12.924,1.3697,0.4032,0
U028,cleaner,2024-11-10,314,256.0,36.0507,219.9493,14.082,8.2274,4.6327,5.0927,4.1057,12.9295,1.0626,-5.3662,1
U028,cleaner,2024-11-11,315,256.0,36.4927,219.5073,14.255,8.3694,4.8828,5.1113,4.1211,12.9321,1.0761,0.442,0
U028,cleaner,2024-11-12,316,256.0,36.686,219.314,14.33,8.3906,4.9987,5.1237,4.1366,12.9387,1.0977,0.1933,0
U028,cleaner,2024-11-13,317,256.0,36.9931,219.0069,14.45,8.4809,5.1712,5.1439,4.1466,12.9424,1.1081,0.3071,0
U028,cleaner,2024-11-14,318,256.0,37.2869,218.7131,14.565,8.5799,5.2974,5.18,4.1675,12.9437,1.1185,0.2938,0
U028,cleaner,2024-11-15,319,256.0,37.6257,218.3743,14.698,8.7361,5.4201,5.1867,4.1839,12.9462,1.1527,0.3388,0
U028,cleaner,2024-11-16,320,256.0,37.9723,218.0277,14.833,8.845,5.6018,5.1968,4.2011,12.9488,1.1787,0.3466,0
U028,cleaner,2024-11-17,321,256.0,38.2814,217.7186,14.954,8.9934,5.7104,5.212,4.2116,12.9528,1.2012,0.3091,0
U028,cleaner,2024-11-18,322,256.0,38.5919,217.4081,15.075,9.0958,5.8349,5.2415,4.2332,12.9586,1.2279,0.3105,0
U028,cleaner,2024-11-19,323,256.0,38.9028,217.0972,15.196,9.1708,6.0299,5.2616,4.25,12.9616,1.2289,0.3109,0
U028,cleaner,2024-11-20,324,256.0,39.2199,216.7801,15.32,9.2533,6.1891,5.286,4.2626,12.966,1.2628,0.3171,0
U028,cleaner,2024-11-21,325,256.0,39.5111,216.4889,15.434,9.347,6.3301,5.3116,4.2738,12.9682,1.2804,0.2912,0
U028,cleaner,2024-11-22,326,256.0,39.8157,216.1843,15.553,9.4313,6.5004,5.3243,4.2904,12.9697,1.2995,0.3046,0
U028,cleaner,2024-11-23,327,256.0,36.2733,219.7267,14.169,8.2014,4.6581,5.2285,4.23,12.9731,0.9822,-3.5424,1
U028,cleaner,2024-11-24,328,256.0,36.5836,219.4164,14.29,8.2822,4.8502,5.2494,4.2324,12.9775,0.9919,0.3103,0
U028,cleaner,2024-11-25,329,256.0,36.8569,219.1431,14.397,8.3214,5.0259,5.2787,4.2407,12.9817,1.0084,0.2733,0
U028,cleaner,2024-11-26,330,256.0,37.1295,218.8705,14.504,8.3906,5.1626,5.3001,4.2598,12.9845,1.0319,0.2726,0
U028,cleaner,2024-11-27,331,256.0,37.3695,218.6305,14.597,8.4991,5.2366,5.3102,4.2754,12.9884,1.0598,0.24,0
U028,cleaner,2024-11-28,332,256.0,37.7679,218.2321,14.753,8.6334,5.4336,5.3282,4.2962,12.9925,1.084,0.3984,0
U028,cleaner,2024-11-29,333,256.0,38.1025,217.8975,14.884,8.7602,5.5886,5.333,4.3199,12.997,1.1037,0.3346,0
U028,cleaner,2024-11-30,334,256.0,38.4488,217.5512,15.019,8.8995,5.755,5.3491,4.334,13.0001,1.1111,0.3463,0
U028,cleaner,2024-12-01,335,256.0,38.7527,217.2473,15.138,8.997,5.9115,5.3817,4.3375,13.0041,1.1208,0.3039,0
U028,cleaner,2024-12-02,336,256.0,39.0751,216.9249,15.264,9.1131,6.0599,5.4084,4.3375,13.0102,1.1461,0.3224,0
U028,cleaner,2024-12-03,337,256.0,39.5178,216.4822,15.437,9.2485,6.2755,5.4606,4.3579,13.0129,1.1623,0.4427,0
U028,cleaner,2024-12-04,338,256.0,39.8966,216.1034,15.585,9.4002,6.4491,5.4867,4.375,13.0129,1.1726,0.3788,0
U028,cleaner,2024-12-05,339,256.0,40.1825,215.8175,15.696,9.5258,6.5572,5.5059,4.3887,13.0187,1.1862,0.2859,0
U028,cleaner,2024-12-06,340,256.0,40.3824,215.6176,15.774,9.5997,6.6466,5.5222,4.4008,13.0221,1.1911,0.1999,0
U028,cleaner,2024-12-07,341,256.0,40.7396,215.2604,15.914,9.7858,6.7642,5.5411,4.4171,13.0248,1.2066,0.3572,0
U028,cleaner,2024-12-08,342,256.0,41.286,214.714,16.127,9.9058,7.1515,5.5538,4.4379,13.0289,1.2082,0.5464,0
U028,cleaner,2024-12-09,343,256.0,41.7603,214.2397,16.313,10.0291,7.4183,5.5815,4.4608,13.0315,1.239,0.4743,0
U028,cleaner,2024-12-10,344,256.0,41.9382,214.0618,16.382,10.0291,7.5404,5.595,4.4693,13.0349,1.2695,0.1779,0
U028,cleaner,2024-12-11,345,256.0,42.2555,213.7445,16.506,10.1138,7.703,5.6189,4.4863,13.0359,1.2977,0.3173,0
U028,cleaner,2024-12-12,346,256.0,42.5764,213.4236,16.631,10.1838,7.8938,5.6518,4.4984,13.038,1.3107,0.3209,0
U028,cleaner,2024-12-13,347,256.0,42.813,213.187,16.724,10.273,7.9904,5.6625,4.5113,13.0411,1.3347,0.2366,0
U028,cleaner,2024-12-14,348,256.0,43.2413,212.7587,16.891,10.4445,8.1965,5.6734,4.5255,13.0449,1.3564,0.4283,0
U028,cleaner,2024-12-15,349,256.0,43.7407,212.2593,17.086,10.6102,8.4953,5.6966,4.5363,13.0459,1.3564,0.4994,0
U028,cleaner,2024-12-16,350,256.0,44.1706,211.8294,17.254,10.8076,8.6858,5.708,4.5493,13.048,1.3718,0.4299,0
U028,cleaner,2024-12-17,351,256.0,44.4311,211.5689,17.356,10.9367,8.7818,5.7312,4.5493,13.0532,1.3788,0.2605,0
U028,cleaner,2024-12-18,352,256.0,44.7939,211.2061,17.498,11.0679,8.9436,5.7564,4.5722,13.0552,1.3986,0.3628,0
U028,cleaner,2024-12-19,353,256.0,45.1438,210.8562,17.634,11.2231,9.0852,5.7751,4.5858,13.0587,1.4159,0.3499,0
U028,cleaner,2024-12-20,354,256.0,39.836,216.164,15.561,8.3623,7.2319,5.4402,4.488,13.0623,1.2513,-5.3078,1
U028,cleaner,2024-12-21,355,256.0,40.1795,215.8205,15.695,8.4854,7.3847,5.4698,4.4943,13.0663,1.2791,0.3435,0
U028,cleaner,2024-12-22,356,256.0,40.7636,215.2364,15.923,8.6735,7.6811,5.516,4.5095,13.0694,1.3142,0.5841,0
U028,cleaner,2024-12-23,357,256.0,41.1871,214.8129,16.089,8.7775,7.9365,5.5456,4.517,13.0725,1.338,0.4235,0
U028,cleaner,2024-12-24,358,256.0,41.4571,214.5429,16.194,8.8869,8.0137,5.5721,4.5446,13.0761,1.3637,0.27,0
U028,cleaner,2024-12-25,359,256.0,41.6926,214.3074,16.286,8.9605,8.121,5.5951,4.5603,13.0767,1.379,0.2355,0
U028,cleaner,2024-12-26,360,256.0,42.0196,213.9804,16.414,9.0879,8.2773,5.6239,4.5671,13.0825,1.3808,0.327,0
U028,cleaner,2024-12-27,361,256.0,42.3639,213.6361,16.548,9.254,8.3742,5.6632,4.5813,13.0852,1.4061,0.3443,0
U028,cleaner,2024-12-28,362,256.0,42.7732,213.2268,16.708,9.4042,8.5818,5.6853,4.5928,13.089,1.4201,0.4093,0
U028,cleaner,2024-12-29,363,256.0,43.058,212.942,16.82,9.5572,8.6432,5.7025,4.6103,13.0946,1.4503,0.2848,0
U028,cleaner,2024-12-30,364,256.0,43.3299,212.6701,16.926,9.672,8.7575,5.7301,4.6178,13.0962,1.4563,0.2719,0
U028,cleaner,2024-12-31,365,256.0,43.5827,212.4173,17.024,9.795,8.8453,5.7406,4.6362,13.0989,1.4667,0.2528,0
U028,cleaner,2025-01-01,366,256.0,43.9455,212.0545,17.166,9.9376,9.0334,5.7592,4.6448,13.1,1.4704,0.3628,0
U028,cleaner,2025-01-02,367,256.0,44.2428,211.7572,17.282,10.0777,9.1428,5.769,4.6542,13.1023,1.4968,0.2973,0
U028,cleaner,2025-01-03,368,256.0,44.476,211.524,17.373,10.1706,9.2287,5.7983,4.669,13.1032,1.5063,0.2332,0
U028,cleaner,2025-01-04,369,256.0,44.9642,211.0358,17.564,10.4155,9.4123,5.8249,4.6862,13.109,1.5164,0.4882,0
U028,cleaner,2025-01-05,370,256.0,45.5574,210.4426,17.796,10.5527,9.8151,5.8527,4.6957,13.113,1.5282,0.5932,0
U028,cleaner,2025-01-06,371,256.0,45.8972,210.1028,17.929,10.6925,9.9344,5.8909,4.7106,13.1161,1.5527,0.3398,0
U028,cleaner,2025-01-07,372,256.0,40.5498,215.4502,15.84,8.979,7.043,5.6785,4.5056,13.1194,1.2243,-5.3474,1
U028,cleaner,2025-01-08,373,256.0,40.8913,215.1087,15.973,9.0497,7.2504,5.719,4.512,13.1255,1.2347,0.3415,0
U028,cleaner,2025-01-09,374,256.0,41.1506,214.8494,16.074,9.1088,7.4107,5.7348,4.5265,13.1277,1.2421,0.2593,0
U028,cleaner,2025-01-10,375,256.0,41.513,214.487,16.216,9.2052,7.634,5.7616,4.5393,13.1299,1.243,0.3624,0
U028,cleaner,2025-01-11,376,256.0,42.0305,213.9695,16.418,9.399,7.921,5.7723,4.5544,13.131,1.2527,0.5175,0
U028,cleaner,2025-01-12,377,256.0,42.4532,213.5468,16.583,9.5604,8.1514,5.7775,4.5635,13.1323,1.2682,0.4227,0
U028,cleaner,2025-01-13,378,256.0,42.8076,213.1924,16.722,9.665,8.3404,5.8117,4.5812,13.1337,1.2756,0.3544,0
U028,cleaner,2025-01-14,379,256.0,43.2233,212.7767,16.884,9.7894,8.5582,5.8413,4.6086,13.1366,1.2893,0.4157,0
U028,cleaner,2025-01-15,380,256.0,43.4683,212.5317,16.98,9.8359,8.7156,5.8576,4.6164,13.1415,1.3013,0.245,0
U028,cleaner,2025-01-16,381,256.0,43.7662,212.2338,17.096,9.8931,8.8834,5.8971,4.6326,13.1461,1.314,0.2979,0
U028,cleaner,2025-01-17,382,256.0,38.408,217.592,15.003,7.2583,7.0043,5.506,4.5429,13.1478,0.9486,-5.3582,1
U028,cleaner,2025-01-18,383,256.0,38.9921,217.0079,15.231,7.4815,7.3093,5.5226,4.5666,13.1484,0.9636,0.5841,0
U028,cleaner,2025-01-19,384,256.0,39.4877,216.5123,15.425,7.7251,7.5137,5.5358,4.5829,13.1484,0.9817,0.4956,0
U028,cleaner,2025-01-20,385,256.0,39.7721,216.2279,15.536,7.8144,7.6731,5.5558,4.589,13.1513,0.9884,0.2844,0
U028,cleaner,2025-01-21,386,256.0,40.1936,215.8064,15.701,7.9139,7.9246,5.5844,4.6132,13.1534,1.0041,0.4215,0
U028,cleaner,2025-01-22,387,256.0,40.6198,215.3802,15.867,8.0383,8.1525,5.6112,4.6337,13.156,1.0282,0.4262,0
U028,cleaner,2025-01-23,388,256.0,41.0534,214.9466,16.036,8.2553,8.2948,5.6326,4.6533,13.1626,1.0548,0.4336,0
U028,cleaner,2025-01-24,389,256.0,41.3343,214.6657,16.146,8.4194,8.3599,5.6474,4.6636,13.165,1.079,0.2809,0
U028,cleaner,2025-01-25,390,256.0,41.8339,214.1661,16.341,8.6857,8.5629,5.6529,4.6816,13.1683,1.0825,0.4996,0
U028,cleaner,2025-01-26,391,256.0,42.0603,213.9397,16.43,8.8093,8.6124,5.6745,4.6927,13.1704,1.1011,0.2264,0
U028,cleaner,2025-01-27,392,256.0,42.3875,213.6125,16.558,8.8855,8.7889,5.6999,4.7158,13.1737,1.1237,0.3272,0
U028,cleaner,2025-01-28,393,256.0,42.6753,213.3247,16.67,9.0427,8.8812,5.7128,4.7301,13.1767,1.1317,0.2878,0
U028,cleaner,2025-01-29,394,256.0,42.9201,213.0799,16.766,9.1272,8.9985,5.7361,4.7326,13.1831,1.1426,0.2448,0
U028,cleaner,2025-01-30,395,256.0,43.1856,212.8144,16.869,9.1938,9.1521,5.7465,4.7464,13.1855,1.1613,0.2655,0
U028,cleaner,2025-01-31,396,256.0,43.6379,212.3621,17.046,9.3325,9.4158,5.7624,4.7551,13.1898,1.1824,0.4523,0
U028,cleaner,2025-02-01,397,256.0,44.1116,211.8884,17.231,9.5335,9.6158,5.7957,4.7756,13.1932,1.1977,0.4737,0
U028,cleaner,2025-02-02,398,256.0,44.6679,211.3321,17.448,9.773,9.8777,5.8254,4.7821,13.196,1.2137,0.5563,0
U028,cleaner,2025-02-03,399,256.0,44.9977,211.0023,17.577,9.8341,10.058,5.8714,4.8048,13.1962,1.2332,0.3298,0
U028,cleaner,2025-02-04,400,256.0,45.3756,210.6244,17.725,9.984,10.2293,5.885,4.8247,13.1993,1.2532,0.3779,0
U028,cleaner,2025-02-05,401,256.0,45.7298,210.2702,17.863,10.1078,10.3997,5.9182,4.8451,13.2041,1.2549,0.3542,0
U028,cleaner,2025-02-06,402,256.0,46.0436,209.9564,17.986,10.1881,10.5759,5.95,4.8536,13.2074,1.2685,0.3138,0
U028,cleaner,2025-02-07,403,256.0,46.3819,209.6181,18.118,10.3209,10.7215,5.9675,4.8703,13.213,1.2886,0.3383,0
U028,cleaner,2025-02-08,404,256.0,46.9235,209.0765,18.329,10.5751,10.9613,5.9777,4.886,13.2174,1.3061,0.5416,0
U028,cleaner,2025-02-09,405,256.0,47.6479,208.3521,18.612,10.811,11.3889,5.9983,4.8962,13.222,1.3315,0.7244,0
U028,cleaner,2025-02-10,406,256.0,48.039,207.961,18.765,10.9456,11.5663,6.0338,4.9156,13.2249,1.3528,0.3911,0
U028,cleaner,2025-02-11,407,256.0,42.7737,213.2263,16.708,9.8373,8.249,5.6632,4.6756,13.2278,1.1206,-5.2653,1
U028,cleaner,2025-02-12,408,256.0,43.0651,212.9349,16.822,9.8909,8.414,5.6853,4.6984,13.2327,1.1438,0.2914,0
U028,cleaner,2025-02-13,409,256.0,43.4088,212.5912,16.957,10.0391,8.5513,5.7148,4.7127,13.2363,1.1545,0.3437,0
U028,cleaner,2025-02-14,410,256.0,43.7024,212.2976,17.071,10.103,8.7195,5.7284,4.7414,13.2412,1.169,0.2936,0
U028,cleaner,2025-02-15,411,256.0,44.0707,211.9293,17.215,10.2528,8.901,5.739,4.756,13.2432,1.1787,0.3683,0
U028,cleaner,2025-02-16,412,256.0,44.5206,211.4794,17.391,10.4117,9.1051,5.7755,4.7822,13.2476,1.1985,0.4499,0
U028,cleaner,2025-02-17,413,256.0,44.8562,211.1438,17.522,10.5815,9.2399,5.7812,4.7946,13.2489,1.2101,0.3356,0
U028,cleaner,2025-02-18,414,256.0,45.2262,210.7738,17.666,10.7686,9.3636,5.7945,4.8045,13.2546,1.2405,0.37,0
U028,cleaner,2025-02-19,415,256.0,45.6438,210.3562,17.83,10.9406,9.5479,5.8187,4.8232,13.2572,1.2561,0.4176,0
U028,cleaner,2025-02-20,416,256.0,46.0392,209.9608,17.984,11.0673,9.7415,5.8576,4.8415,13.2604,1.271,0.3954,0
U028,cleaner,2025-02-21,417,256.0,46.3447,209.6553,18.103,11.2058,9.8715,5.8748,4.8458,13.2641,1.2828,0.3055,0
U028,cleaner,2025-02-22,418,256.0,46.7709,209.2291,18.27,11.3513,10.1006,5.8945,4.8586,13.2644,1.3015,0.4262,0
U028,cleaner,2025-02-23,419,256.0,47.2492,208.7508,18.457,11.529,10.3414,5.9115,4.8688,13.2666,1.3319,0.4783,0
U028,cleaner,2025-02-24,420,256.0,47.6437,208.3563,18.611,11.6923,10.4792,5.9413,4.891,13.269,1.3708,0.3945,0
U028,cleaner,2025-02-25,421,256.0,47.8824,208.1176,18.704,11.7713,10.5991,5.957,4.9107,13.2711,1.3733,0.2387,0
U028,cleaner,2025-02-26,422,256.0,48.2269,207.7731,18.839,11.8857,10.7945,5.957,4.9238,13.274,1.3918,0.3445,0
U028,cleaner,2025-02-27,423,256.0,48.5243,207.4757,18.955,11.9735,10.9557,5.9779,4.9372,13.2776,1.4024,0.2974,0
U028,cleaner,2025-02-28,424,256.0,48.9259,207.0741,19.112,12.0905,11.1746,6.0095,4.9574,13.2787,1.4152,0.4016,0
U028,cleaner,2025-03-01,425,256.0,49.3505,206.6495,19.278,12.2654,11.3763,6.0381,4.966,13.2792,1.4255,0.4246,0
U028,cleaner,2025-03-02,426,256.0,50.1387,205.8613,19.585,12.5587,11.8222,6.0555,4.9752,13.2823,1.4447,0.7882,0
U028,cleaner,2025-03-03,427,256.0,50.3456,205.6544,19.666,12.608,11.9099,6.0878,4.9887,13.2845,1.4667,0.2069,0
U028,cleaner,2025-03-04,428,256.0,50.6717,205.3283,19.794,12.7038,12.0886,6.11,5.0089,13.2874,1.4731,0.3261,0
U028,cleaner,2025-03-05,429,256.0,51.025,204.975,19.932,12.8463,12.2505,6.1233,5.016,13.2921,1.4968,0.3533,0
U028,cleaner,2025-03-06,430,256.0,51.3483,204.6517,20.058,12.9303,12.465,6.1376,5.0204,13.2965,1.4985,0.3233,0
U028,cleaner,2025-03-07,431,256.0,51.7573,204.2427,20.218,13.0911,12.6453,6.1646,5.0419,13.298,1.5164,0.409,0
U028,cleaner,2025-03-08,432,256.0,46.3162,209.6838,18.092,10.7072,10.4771,5.6976,4.859,13.2995,1.2757,-5.4411,1
U028,cleaner,2025-03-09,433,256.0,46.8161,209.1839,18.288,10.9339,10.685,5.7301,4.8785,13.3033,1.2853,0.4999,0
U028,cleaner,2025-03-10,434,256.0,47.1725,208.8275,18.427,11.0869,10.8519,5.7355,4.9024,13.3046,1.2913,0.3564,0
U028,cleaner,2025-03-11,435,256.0,47.5332,208.4668,18.568,11.259,10.9754,5.746,4.9193,13.3104,1.3231,0.3607,0
U028,cleaner,2025-03-12,436,256.0,47.8797,208.1203,18.703,11.4003,11.1325,5.7634,4.9325,13.3137,1.3373,0.3465,0
U028,cleaner,2025-03-13,437,256.0,48.2222,207.7778,18.837,11.5021,11.2925,5.7824,4.9489,13.3175,1.3788,0.3425,0
U028,cleaner,2025-03-14,438,256.0,48.7054,207.2946,19.026,11.6795,11.5486,5.8074,4.9544,13.3213,1.3943,0.4832,0
U028,cleaner,2025-03-15,439,256.0,48.984,207.016,19.134,11.7791,11.6752,5.8255,4.9711,13.3243,1.4088,0.2786,0
U028,cleaner,2025-03-16,440,256.0,49.6176,206.3824,19.382,12.0261,11.995,5.8513,4.9907,13.3246,1.4298,0.6336,0
U028,cleaner,2025-03-17,441,256.0,50.1153,205.8847,19.576,12.2336,12.2397,5.8742,5.0045,13.3246,1.4386,0.4977,0
U028,cleaner,2025-03-18,442,256.0,50.4677,205.5323,19.714,12.3785,12.3865,5.9089,5.016,13.3311,1.4468,0.3524,0
U028,cleaner,2025-03-19,443,256.0,42.6336,213.3664,16.654,9.1137,8.3309,5.7951,4.8953,13.334,1.1647,-7.8341,1
U028,cleaner,2025-03-20,444,256.0,42.9457,213.0543,16.776,9.3023,8.3907,5.8198,4.9205,13.3386,1.1738,0.3121,0
U028,cleaner,2025-03-21,445,256.0,43.2178,212.7822,16.882,9.4267,8.4886,5.8327,4.9267,13.3427,1.2004,0.2721,0
U028,cleaner,2025-03-22,446,256.0,43.6258,212.3742,17.041,9.6035,8.6582,5.8584,4.9373,13.3442,1.2242,0.408,0
U028,cleaner,2025-03-23,447,256.0,43.9847,212.0153,17.182,9.8111,8.757,5.8895,4.9427,13.3453,1.239,0.3589,0
U028,cleaner,2025-03-24,448,256.0,44.418,211.582,17.351,9.9211,9.013,5.912,4.9579,13.3463,1.2677,0.4333,0
U028,cleaner,2025-03-25,449,256.0,44.7001,211.2999,17.461,10.0064,9.1433,5.9457,4.9744,13.349,1.2813,0.2821,0
U028,cleaner,2025-03-26,450,256.0,44.9803,211.0197,17.57,10.0745,9.325,5.9608,4.981,13.3515,1.2876,0.2802,0
U028,cleaner,2025-03-27,451,256.0,45.1891,210.8109,17.652,10.1089,9.4544,5.9686,4.9955,13.3542,1.3076,0.2088,0
U028,cleaner,2025-03-28,452,256.0,45.5792,210.4208,17.804,10.2908,9.6021,5.9886,5.0044,13.3569,1.3364,0.3901,0
U028,cleaner,2025-03-29,453,256.0,46.0348,209.9652,17.982,10.6217,9.6698,6.0102,5.0143,13.3569,1.3619,0.4556,0
U028,cleaner,2025-03-30,454,256.0,46.512,209.488,18.169,10.8502,9.8599,6.038,5.0266,13.3613,1.3759,0.4772,0
U028,cleaner,2025-03-31,455,256.0,47.0036,208.9964,18.361,10.9968,10.1304,6.0621,5.0484,13.3648,1.4011,0.4916,0
U028,cleaner,2025-04-01,456,256.0,47.4519,208.5481,18.536,11.1298,10.3868,6.083,5.054,13.3684,1.4298,0.4483,0
U028,cleaner,2025-04-02,457,256.0,43.8632,212.1368,17.134,10.0744,8.6088,5.6814,4.9667,13.3711,1.1609,-3.5887,1
U028,cleaner,2025-04-03,458,256.0,44.327,211.673,17.315,10.2134,8.883,5.6973,4.9819,13.3717,1.1798,0.4638,0
U028,cleaner,2025-04-04,459,256.0,44.6668,211.3332,17.448,10.331,9.0407,5.7057,5.006,13.372,1.2114,0.3398,0
U028,cleaner,2025-04-05,460,256.0,45.0662,210.9338,17.604,10.4188,9.286,5.7238,5.0216,13.374,1.2419,0.3994,0
U028,cleaner,2025-04-06,461,256.0,45.5851,210.4149,17.807,10.6242,9.5231,5.7693,5.0348,13.3769,1.2567,0.5189,0
U028,cleaner,2025-04-07,462,256.0,45.9004,210.0996,17.93,10.757,9.6371,5.7944,5.0538,13.3789,1.2792,0.3153,0
U028,cleaner,2025-04-08,463,256.0,46.3912,209.6088,18.122,10.9533,9.8857,5.816,5.0694,13.3836,1.2832,0.4908,0
U028,cleaner,2025-04-09,464,256.0,46.6687,209.3313,18.23,11.051,10.0171,5.8397,5.0878,13.3854,1.2878,0.2775,0
U028,cleaner,2025-04-10,465,256.0,47.0119,208.9881,18.364,11.1924,10.176,5.85,5.1048,13.3872,1.3016,0.3432,0
U028,cleaner,2025-04-11,466,256.0,47.435,208.565,18.529,11.346,10.3774,5.8802,5.1131,13.3915,1.3268,0.4231,0
U028,cleaner,2025-04-12,467,256.0,48.0112,207.9888,18.754,11.5712,10.6522,5.9062,5.1349,13.3946,1.3521,0.5762,0
U028,cleaner,2025-04-13,468,256.0,48.512,207.488,18.95,11.6564,11.0201,5.9296,5.1525,13.3969,1.3564,0.5008,0
U028,cleaner,2025-04-14,469,256.0,48.9733,207.0267,19.13,11.8164,11.2731,5.9296,5.1737,13.4014,1.379,0.4613,0
U028,cleaner,2025-04-15,470,256.0,49.3363,206.6637,19.272,11.9178,11.4815,5.9453,5.193,13.4037,1.395,0.363,0
U028,cleaner,2025-04-16,471,256.0,49.7247,206.2753,19.424,12.0456,11.6557,5.9779,5.2088,13.4037,1.433,0.3884,0
U028,cleaner,2025-04-17,472,256.0,50.087,205.913,19.565,12.1033,11.8973,6.0066,5.2219,13.4048,1.4531,0.3623,0
